utility,billing_year,nbt_vintage,service_type,customer_segment,month,day_type,hour_start,component,rate_usd_per_kwh,source_id
PG&E,2026,2024,bundled,all,7,weekday,22,delivery,0.008860,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekday,23,delivery,0.004480,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,0,delivery,0.004010,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,1,delivery,0.003610,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,2,delivery,0.003560,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,3,delivery,0.003560,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,4,delivery,0.003520,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,5,delivery,0.003510,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,6,delivery,0.003510,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,7,delivery,0.002330,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,8,delivery,0.002620,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,9,delivery,0.002940,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,10,delivery,0.002850,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,11,delivery,0.002590,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,12,delivery,0.002470,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,13,delivery,0.002330,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,14,delivery,0.003190,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,15,delivery,0.004770,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,16,delivery,0.008190,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,17,delivery,0.144320,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,18,delivery,0.152990,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,19,delivery,0.028450,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,20,delivery,0.021210,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,21,delivery,0.012250,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,22,delivery,0.007750,pge_nbt2024
PG&E,2026,2024,bundled,all,7,weekend_holiday,23,delivery,0.005160,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,0,delivery,0.004150,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,1,delivery,0.003810,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,2,delivery,0.003760,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,3,delivery,0.003730,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,4,delivery,0.003770,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,5,delivery,0.003900,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,6,delivery,0.003930,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,7,delivery,0.004180,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,8,delivery,0.005230,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,9,delivery,0.006450,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,10,delivery,0.006740,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,11,delivery,0.007370,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,12,delivery,0.008040,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,13,delivery,0.008640,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,14,delivery,0.012120,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,15,delivery,0.065320,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,16,delivery,0.074870,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,17,delivery,0.229520,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,18,delivery,0.332510,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,19,delivery,0.236290,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,20,delivery,0.129910,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,21,delivery,0.067580,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,22,delivery,0.011030,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekday,23,delivery,0.004920,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,0,delivery,0.004100,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,1,delivery,0.003860,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,2,delivery,0.003630,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,3,delivery,0.003640,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,4,delivery,0.003590,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,5,delivery,0.003560,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,6,delivery,0.004810,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,7,delivery,0.007800,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,8,delivery,0.007150,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,9,delivery,0.004860,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,10,delivery,0.006610,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,11,delivery,0.006130,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,12,delivery,0.006570,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,13,delivery,0.007230,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,14,delivery,0.009090,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,15,delivery,0.011210,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,16,delivery,0.016190,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,17,delivery,0.127420,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,18,delivery,0.143020,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,19,delivery,0.145310,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,20,delivery,0.128310,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,21,delivery,0.016990,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,22,delivery,0.010180,pge_nbt2024
PG&E,2026,2024,bundled,all,8,weekend_holiday,23,delivery,0.004920,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,0,delivery,0.004120,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,1,delivery,0.003840,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,2,delivery,0.003790,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,3,delivery,0.003750,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,4,delivery,0.003730,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,5,delivery,0.003760,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,6,delivery,0.003940,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,7,delivery,0.004110,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,8,delivery,0.004910,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,9,delivery,0.005080,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,10,delivery,0.005380,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,11,delivery,0.006150,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,12,delivery,0.007240,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,13,delivery,0.008300,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,14,delivery,0.010880,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,15,delivery,0.013680,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,16,delivery,0.065980,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,17,delivery,0.070040,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,18,delivery,0.069450,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,19,delivery,0.066850,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,20,delivery,0.016440,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,21,delivery,0.012570,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,22,delivery,0.007070,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekday,23,delivery,0.004260,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,0,delivery,0.003970,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,1,delivery,0.003900,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,2,delivery,0.003800,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,3,delivery,0.003790,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,4,delivery,0.003700,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,5,delivery,0.003680,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,6,delivery,0.003590,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,7,delivery,0.003460,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,8,delivery,0.003280,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,9,delivery,0.003470,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,10,delivery,0.004020,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,11,delivery,0.004450,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,12,delivery,0.004810,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,13,delivery,0.004950,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,14,delivery,0.006150,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,15,delivery,0.008370,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,16,delivery,0.013420,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,17,delivery,0.017750,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,18,delivery,0.019800,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,19,delivery,0.018170,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,20,delivery,0.015890,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,21,delivery,0.011930,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,22,delivery,0.006510,pge_nbt2024
PG&E,2026,2024,bundled,all,9,weekend_holiday,23,delivery,0.004100,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,0,delivery,0.004300,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,1,delivery,0.003840,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,2,delivery,0.003860,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,3,delivery,0.003820,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,4,delivery,0.003780,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,5,delivery,0.003840,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,6,delivery,0.003930,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,7,delivery,0.004250,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,8,delivery,0.004640,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,9,delivery,0.005050,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,10,delivery,0.005490,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,11,delivery,0.006510,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,12,delivery,0.007670,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,13,delivery,0.008740,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,14,delivery,0.011350,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,15,delivery,0.060960,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,16,delivery,0.067580,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,17,delivery,0.117620,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,18,delivery,0.070680,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,19,delivery,0.071360,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,20,delivery,0.017710,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,21,delivery,0.013680,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,22,delivery,0.007480,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekday,23,delivery,0.004390,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,0,delivery,0.003970,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,1,delivery,0.003800,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,2,delivery,0.003650,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,3,delivery,0.003640,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,4,delivery,0.003530,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,5,delivery,0.003500,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,6,delivery,0.003480,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,7,delivery,0.003210,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,8,delivery,0.003060,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,9,delivery,0.003780,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,10,delivery,0.004680,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,11,delivery,0.006160,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,12,delivery,0.008460,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,13,delivery,0.010810,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,14,delivery,0.015740,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,15,delivery,0.025520,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,16,delivery,0.037480,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,17,delivery,0.049110,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,18,delivery,0.166400,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,19,delivery,0.046680,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,20,delivery,0.036720,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,21,delivery,0.027050,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,22,delivery,0.014100,pge_nbt2024
PG&E,2026,2024,bundled,all,10,weekend_holiday,23,delivery,0.006360,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,0,delivery,0.003680,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,1,delivery,0.007580,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,2,delivery,0.003870,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,3,delivery,0.003620,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,4,delivery,0.003630,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,5,delivery,0.003750,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,6,delivery,0.004080,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,7,delivery,0.004540,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,8,delivery,0.004620,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,9,delivery,0.004520,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,10,delivery,0.004540,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,11,delivery,0.004550,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,12,delivery,0.004560,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,13,delivery,0.005010,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,14,delivery,0.005440,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,15,delivery,0.006440,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,16,delivery,0.007780,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,17,delivery,0.008220,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,18,delivery,0.008350,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,19,delivery,0.008260,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,20,delivery,0.006930,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,21,delivery,0.005230,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,22,delivery,0.003940,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekday,23,delivery,0.003830,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,0,delivery,0.003640,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,1,delivery,0.006750,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,2,delivery,0.003440,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,3,delivery,0.003390,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,4,delivery,0.003310,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,5,delivery,0.003270,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,6,delivery,0.003270,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,7,delivery,0.002590,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,8,delivery,0.002580,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,9,delivery,0.002690,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,10,delivery,0.002740,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,11,delivery,0.002670,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,12,delivery,0.002730,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,13,delivery,0.002800,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,14,delivery,0.003130,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,15,delivery,0.003820,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,16,delivery,0.005530,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,17,delivery,0.006550,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,18,delivery,0.007290,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,19,delivery,0.008850,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,20,delivery,0.008020,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,21,delivery,0.005720,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,22,delivery,0.004260,pge_nbt2024
PG&E,2026,2024,bundled,all,11,weekend_holiday,23,delivery,0.004080,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,0,delivery,0.003670,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,1,delivery,0.003660,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,2,delivery,0.003610,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,3,delivery,0.003560,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,4,delivery,0.003650,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,5,delivery,0.003730,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,6,delivery,0.003990,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,7,delivery,0.004320,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,8,delivery,0.004510,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,9,delivery,0.004480,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,10,delivery,0.004380,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,11,delivery,0.004180,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,12,delivery,0.004130,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,13,delivery,0.003990,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,14,delivery,0.004050,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,15,delivery,0.004150,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,16,delivery,0.004760,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,17,delivery,0.005420,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,18,delivery,0.006510,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,19,delivery,0.006520,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,20,delivery,0.005940,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,21,delivery,0.004960,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,22,delivery,0.003880,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekday,23,delivery,0.003800,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,0,delivery,0.003780,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,1,delivery,0.003730,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,2,delivery,0.003720,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,3,delivery,0.003700,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,4,delivery,0.003670,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,5,delivery,0.003670,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,6,delivery,0.003700,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,7,delivery,0.003700,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,8,delivery,0.003530,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,9,delivery,0.003460,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,10,delivery,0.003480,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,11,delivery,0.003380,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,12,delivery,0.003190,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,13,delivery,0.003160,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,14,delivery,0.003170,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,15,delivery,0.003270,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,16,delivery,0.003980,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,17,delivery,0.004920,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,18,delivery,0.005990,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,19,delivery,0.005920,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,20,delivery,0.005200,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,21,delivery,0.004310,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,22,delivery,0.003880,pge_nbt2024
PG&E,2026,2024,bundled,all,12,weekend_holiday,23,delivery,0.003910,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,0,generation,0.055550,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,1,generation,0.055850,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,2,generation,0.055140,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,3,generation,0.054760,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,4,generation,0.055270,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,5,generation,0.055920,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,6,generation,0.058250,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,7,generation,0.059420,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,8,generation,0.058840,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,9,generation,0.059650,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,10,generation,0.058240,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,11,generation,0.057190,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,12,generation,0.056870,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,13,generation,0.056240,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,14,generation,0.056320,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,15,generation,0.057510,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,16,generation,0.062720,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,17,generation,0.062530,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,18,generation,0.062050,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,19,generation,0.062520,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,20,generation,0.062400,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,21,generation,0.061980,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,22,generation,0.057200,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekday,23,generation,0.056120,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekend_holiday,0,generation,0.054630,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekend_holiday,1,generation,0.053620,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekend_holiday,2,generation,0.054030,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekend_holiday,3,generation,0.053140,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekend_holiday,4,generation,0.052870,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekend_holiday,5,generation,0.050810,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekend_holiday,6,generation,0.051920,pge_nbt2024
PG&E,2026,2024,bundled,all,1,weekend_holiday,7,generation,0.053050,pge_nbt2024
